"Shift #","Trip #","Operator Name","Medallion","Device Type","Chauffeur #","Meter On Datetime","Meter Off Datetime","Trip Length","Pickup Latitude","Pickup Longitude","Pickup Location","Dropoff Latitude","Dropoff Longitude","Dropoff Location","Fare","Tax","Tips","Tolls","Surcharge","Trip Total","Payment Type","Street/Dispatch"
24675118,48747,"Freedom Taxi","6204","NGP",679267,"01/01/2015 01:31","01/01/2015 01:33","0.6","39.928022","-75.409132","5110 W NEVADA ST","39.457218","-75.740732","3853 BRANDYWINE ST","4.31","0.75","0.00","0.00","0.00","5.06","Cash","Street Hail"
97160622,92173,"Freedom Taxi","3354","NGP",143452,"01/01/2015 01:31","01/01/2015 01:40","2.4","39.759716","-75.193615","239 E QUEEN LA","39.390717","-75.927637","413 SPRUCE ST","9.14","0.75","0.00","0.00","0.00","9.89","Cash","Street Hail"
35635619,86199,"Freedom Taxi","2435","NGP",100555,"01/01/2015 01:31","01/01/2015 01:40","2.2","0.0220036","0.00596648","1800-1898 DELANCEY","0.0961940","0.00438805","227 GREENWICH ST","8.68","0.75","0.00","0.00","0.00","9.43","Cash","Street Hail"
89207835,19566,"Freedom Taxi","7662","NGP",776740,"01/01/2015 01:31","01/01/2015 01:35","1.0","39.007610","-75.145909","7211 N BROAD ST","39.743369","-75.072481","8910 KREWSTOWN RD","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
82610899,69101,"Freedom Taxi","6813","NGP",197451,"01/01/2015 01:31","01/01/2015 01:39","1.5","39.185166","-75.711314","800-34 WALNUT ST","39.716365","-75.520735","2130 N 31ST ST","7.07","0.75","0.00","0.00","0.00","7.82","Cash","Street Hail"
87626197,49986,"Freedom Taxi","5097","NGP",477742,"01/01/2015 01:31","01/01/2015 01:34","0.5","40.917068","-75.518351","1533 S BAILEY ST","40.406524","-75.209923","2109 BRYN MAWR AVE","3.85","0.75","0.00","0.00","0.00","4.60","Cash","Street Hail"
39980902,79415,"Freedom Taxi","5834","NGP",087442,"01/01/2015 01:31","01/01/2015 01:43","0.0","0.0986716","0.00138547","222 W DUVAL ST","0.0098111","0.00444642","1778 FRANKFORD AVE","8.91","0.75","1.50","0.00","0.00","11.16","Credit Card","Street Hail"
06816142,80338,"Freedom Taxi","8216","NGP",858187,"01/01/2015 01:31","01/01/2015 01:38","1.2","39.506028","-75.285886","2101-2199 MARKET","39.697838","-75.249105","1007 W SEDGLEY AVE","6.38","0.75","2.00","0.00","0.00","9.13","Credit Card","Street Hail"
76840621,41889,"Quaker City Cab","9828","NGP",148606,"01/01/2015 01:31","01/01/2015 01:48","0.0","39.581479","-75.378561","2136 TASKER ST","39.694063","-75.416073","133 BREAD ST","17.88","0.75","5.55","0.00","0.00","24.18","Credit Card","Street Hail"
26041352,78732,"Freedom Taxi","4352","NGP",170492,"01/01/2015 01:31","01/01/2015 01:42","2.0","39.483655","-75.466519","1611 N 04TH ST","39.371679","-75.886042","4979 SHELDON ST","8.45","0.75","0.00","0.00","0.00","9.20","Cash","Street Hail"
39163842,48805,"Freedom Taxi","5876","NGP",562852,"01/01/2015 01:31","01/01/2015 01:40","2.8","39.527349","-75.099015","6319 REEDLAND","39.345835","-75.343113","317 VINE","10.06","0.75","1.00","0.00","0.00","11.81","Credit Card","Street Hail"
69250282,87359,"Freedom Taxi","9309","NGP",164038,"01/01/2015 01:32","01/01/2015 01:41","1.7","39.260292","-75.808682","5854 N MARSHALL ST","39.956265","-75.671162","1422 S 18TH ST","8.22","0.75","0.00","0.00","0.00","8.97","Cash","Street Hail"
29552047,85894,"Freedom Taxi","4690","NGP",599975,"01/01/2015 01:32","01/01/2015 01:38","1.5","39.084373","-75.264333","2014 PARRISH","39.344571","-75.979477","3710 N SYDENHAM ST","6.61","0.75","0.00","0.00","0.00","7.36","Cash","Street Hail"
47021216,30353,"Freedom Taxi","1496","NGP",278463,"01/01/2015 01:32","01/01/2015 01:38","0.9","39.958704","-75.001982","1801-1899 DELANCEY","39.593523","-75.653439","810 N UBER ST","5.69","0.75","0.00","0.00","0.00","6.44","Cash","Street Hail"
95439271,42461,"Freedom Taxi","6086","NGP",467280,"01/01/2015 01:32","01/01/2015 01:38","1.4","39.695520","-75.851892","5012 MARKET ST","39.132206","-75.759511","4052 PARKSIDE AVE","6.61","0.75","2.00","0.00","0.00","9.36","Credit Card","Street Hail"
85999239,64444,"Freedom Taxi","6200","NGP",863308,"01/01/2015 01:32","01/01/2015 01:35","0.8","39.464984","-75.455324","150 S INDEPENDENCE W ML","39.513074","-75.768553","1714 SPRUCE ST","4.54","0.75","2.00","0.00","0.00","7.29","Credit Card","Street Hail"
94329175,50318,"Freedom Taxi","4171","NGP",049872,"01/01/2015 01:32","01/01/2015 01:32","0.1","39.500583","-75.061977","1511 W INDIANA AVE","39.292858","-75.331813","5706 NASSAU RD","2.93","0.75","0.00","0.00","0.00","3.68","No Charge","Street Hail"
58441180,23295,"Freedom Taxi","6007","NGP",869695,"01/01/2015 01:32","01/01/2015 01:51","6.4","40.282738","-75.827708","2801 PENNSYLVANIA AVE","39.054479","-75.542245","5007 N MARVINE ST","19.26","0.75","4.00","0.00","0.00","24.01","Credit Card","Street Hail"
37871883,45585,"Freedom Taxi","1141","NGP",440917,"01/01/2015 01:32","01/01/2015 01:38","1.3","39.895009","-75.852298","1514 S 53RD ST","39.013636","-75.510308","5804 MALVERN AVE","6.38","0.75","0.00","0.00","0.00","7.13","Cash","Street Hail"
27366254,85631,"Freedom Taxi","5911","NGP",161656,"01/01/2015 01:32","01/01/2015 01:37","1.2","39.654867","-75.911582","2203 JACKSON ST","39.503674","-75.912664","1532 MOUNT VERNON ST","5.69","0.75","0.00","0.00","0.00","6.44","Cash","Street Hail"
24804836,50801,"Freedom Taxi","7755","NGP",779660,"01/01/2015 01:32","01/01/2015 01:40","1.9","39.659984","-75.436870","410 BELGRADE ST","39.081585","-75.653331","102-22 CHURCH ST","7.76","0.75","0.00","0.00","0.00","8.51","Cash","Street Hail"
91095651,58922,"Freedom Taxi","4330","NGP",694082,"01/01/2015 01:32","01/01/2015 01:36","1.5","39.469731","-75.568469","6343 REEDLAND ST","39.468300","-75.360826","12034 ALBERTA DR","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
64138675,71773,"Freedom Taxi","6749","NGP",611146,"01/01/2015 01:33","01/01/2015 02:00","15.9","39.811346","-75.369352","4339 BOONE ST","40.946045","-75.012792","2016 72ND AVE","40.42","0.75","0.00","0.00","0.00","41.17","Cash","Street Hail"
37668910,96046,"Freedom Taxi","0543","NGP",878460,"01/01/2015 01:33","01/01/2015 01:33","0.0","39.659032","-75.798574","519 E RITTENHOUSE ST","39.361627","-75.757204","4736 LARGE ST","19.25","0.75","0.00","0.00","0.00","20.00","Credit Card","Street Hail"
69979591,60314,"Freedom Taxi","1135","NGP",872269,"01/01/2015 01:33","01/01/2015 01:40","1.4","39.419139","-75.764485","1312 S FAIRHILL ST","39.170085","-75.501507","1311 W BUTLER ST","7.07","0.75","0.00","0.00","0.00","7.82","Cash","Street Hail"
42808813,52006,"Freedom Taxi","3700","NGP",752496,"01/01/2015 01:33","01/01/2015 01:40","0.0","39.102522","-75.308815","241 SOUTH 6TH STREET","39.089534","-75.941443","1425 N 29TH ST","6.84","0.75","2.00","0.00","0.00","9.59","Credit Card","Street Hail"
57414132,38424,"Freedom Taxi","6855","",312926,"01/01/2015 01:33","01/01/2015 01:43","2.1","39.253684","-75.723184","901 NORTH PENN","39.899623","-75.783563","4343 TEESDALE ST","8.68","0.75","0.00","0.00","0.00","9.43","Cash","Street Hail"
02740507,10435,"Freedom Taxi","7653","NGP",810821,"01/01/2015 01:33","01/01/2015 01:45","2.4","39.274687","-75.520245","2118-20 W ATLANTIC ST","39.082367","-75.880275","147 E MOUNT PLEASANT AVE","9.60","0.75","0.00","0.00","0.00","10.35","Cash","Street Hail"
62631462,29853,"Quaker City Cab","4180","NGP",398758,"01/01/2015 01:33","01/01/2015 01:44","0.0","39.822850","-75.940787","2619-25 SOUTH ST","39.068027","-75.991276","6350 MARSDEN ST","8.91","0.75","0.00","0.00","0.00","9.66","Cash","Street Hail"
94358668,86928,"Freedom Taxi","8002","NGP",839908,"01/01/2015 01:33","01/01/2015 01:40","0.7","39.825372","-75.553329","813-17 N 05TH ST","39.525205","-75.992912","381 CONARROE ST","6.84","0.00","0.00","0.00","0.75","7.59","Cash","Street Hail"
63705572,06199,"Freedom Taxi","1334","NGP",922392,"01/01/2015 01:33","01/01/2015 01:36","0.8","39.651763","-75.636636","11919 WALDEMIRE DR","39.194857","-75.772542","321 SHAWMONT AVE","4.54","0.75","0.00","0.00","0.00","5.29","Cash","Street Hail"
34419406,76557,"Freedom Taxi","1806","NGP",358232,"01/01/2015 01:33","01/01/2015 01:47","3.1","39.247199","-75.329014","1940 S 19TH ST","39.806839","-75.328685","150 WENDOVER ST","11.21","0.75","0.00","0.00","3.00","14.96","Cash","Street Hail"
60341923,78616,"Freedom Taxi","1281","NGP",082717,"01/01/2015 01:33","01/01/2015 01:43","1.8","39.078046","-75.308770","7388 WHEELER ST","39.222587","-75.536186","320 N FELTON ST","8.45","0.75","3.00","0.00","0.00","12.20","Credit Card","Street Hail"
06337314,08281,"Freedom Taxi","4964","NGP",258867,"01/01/2015 01:33","01/01/2015 01:38","0.0","39.102043","-75.243160","1909 BAINBRIDGE ST","39.711914","-75.468891","3300 HENRY AVE","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
75218673,85616,"Freedom Taxi","9388","NGP",033277,"01/01/2015 01:33","01/01/2015 01:41","1.0","39.818326","-75.220622","5120 N 02ND ST","39.297332","-75.309274","4526 N 15TH ST","6.38","0.75","0.00","0.00","0.00","7.13","Cash","Street Hail"
76315871,69172,"Freedom Taxi","8872","NGP",398686,"01/01/2015 01:33","01/01/2015 01:48","2.8","39.176357","-75.217819","5906 TABOR AVE","39.027034","-75.587429","18 E CLAPIER ST","10.98","0.75","0.00","0.00","0.00","11.73","Cash","Street Hail"
52466154,43493,"Freedom Taxi","9913","NGP",031431,"01/01/2015 01:34","01/01/2015 01:49","3.0","39.978432","-75.643783","1311 DIVINITY ST","39.251911","-75.701179","1942 TASKER ST","10.98","0.75","3.00","0.00","0.00","14.73","Credit Card","Street Hail"
88945843,12533,"Quaker City Cab","6102","NGP",828083,"01/01/2015 01:34","01/01/2015 01:52","0.0","40.092617","-75.775869","423-31 FAIRMOUNT AVE","40.166408","-75.621251","1624 S 15TH ST","17.65","0.75","0.00","0.00","0.00","18.40","Cash","Street Hail"
04377246,28177,"Freedom Taxi","5855","NGP",266663,"01/01/2015 01:34","01/01/2015 01:56","7.2","40.322185","-75.887574","10501-21 ACADEMY RD","39.026018","-75.524910","2601-31 N 28TH ST","22.25","0.75","5.00","0.00","1.00","29.00","Credit Card","Street Hail"
60957622,02213,"Freedom Taxi","2765","NGP",371444,"01/01/2015 01:34","01/01/2015 01:43","2.1","0.0353589","0.00392459","4032 RENO ST","0.0775071","0.00098548","1820 S 18TH ST","8.68","0.75","0.00","0.00","0.00","9.43","Cash","Street Hail"
19851337,85746,"Freedom Taxi","8444","NGP",924688,"01/01/2015 01:34","01/01/2015 01:39","0.0","39.954963","-75.888457","904 HOFFMAN ST","39.478721","-75.222483","1807 KENDRICK ST","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
47093324,38348,"Freedom Taxi","8470","NGP",514479,"01/01/2015 01:34","01/01/2015 01:43","1.7","39.251519","-75.151581","231 CHELTEN AVE","39.438456","-75.454381","2302 SPRUCE ST","7.76","0.75","1.50","0.00","0.00","10.01","Credit Card","Street Hail"
64550851,33467,"Freedom Taxi","5915","NGP",188141,"01/01/2015 01:34","01/01/2015 01:46","2.5","39.432081","-75.088083","1259 N 30TH ST","39.208769","-75.755585","429 N 13TH ST","9.60","0.75","0.00","0.00","0.00","10.35","Cash","Street Hail"
13642949,78877,"Freedom Taxi","8893","NGP",138076,"01/01/2015 01:34","01/01/2015 01:44","0.9","39.307464","-75.261132","1324 LOCUST","39.480918","-75.685522","1419 E SUSQUEHANNA AVE","9.37","0.75","0.00","0.00","0.00","10.12","Cash","Street Hail"
37668910,35774,"Freedom Taxi","0543","NGP",878460,"01/01/2015 01:35","01/01/2015 01:38","0.4","39.411334","-75.320688","1333 S 31ST ST","39.967521","-75.557013","5200 WYNNEFIELD AVE","4.54","0.00","0.00","0.00","0.75","5.29","Cash","Street Hail"
72157011,39358,"Freedom Taxi","3648","NGP",293451,"01/01/2015 01:35","01/01/2015 01:45","0.0","39.833351","-75.458311","1105 N ORIANNA ST","39.357254","-75.501240","1508 BROWN ST","9.60","0.75","0.00","0.00","0.00","10.35","Cash","Street Hail"
16112860,44502,"Freedom Taxi","8203","NGP",629825,"01/01/2015 01:35","01/01/2015 01:50","2.9","39.020094","-75.623337","11960 ACADEMY RD","39.728417","-75.570116","245 W GODFREY AVE","11.21","0.75","0.00","0.00","0.00","11.96","Cash","Street Hail"
33904995,08778,"Freedom Taxi","3512","NGP",427656,"01/01/2015 01:35","01/01/2015 01:39","1.0","39.829698","-75.544013","351 S 47TH ST","39.774129","-75.504822","1201-07 PARRISH ST","5.23","0.75","0.00","0.00","0.00","5.98","Cash","Street Hail"
99639904,29798,"Freedom Taxi","9643","NGP",371486,"01/01/2015 01:35","01/01/2015 01:38","0.5","39.818615","-75.427754","118 N 03RD ST","39.750268","-75.955836","5323 YOCUM ST","4.31","0.75","0.00","0.00","0.00","5.06","Cash","Street Hail"
57118128,86108,"Freedom Taxi","9527","NGP",633284,"01/01/2015 01:35","01/01/2015 01:35","0.0","39.482096","-75.730605","1301 N FRONT ST","0.0731405","0.00954578","1219 ELLSWORTH ST","5.23","0.75","0.00","0.00","0.00","5.98","Cash","Street Hail"
59662311,71186,"Freedom Taxi","4631","NGP",136744,"01/01/2015 01:35","01/01/2015 01:42","0.9","39.262747","-75.648603","5215-31 SCHUYLER ST","39.983269","-75.225767","1308 S 13TH ST","5.92","0.75","2.00","0.00","0.00","8.67","Credit Card","Street Hail"
83486798,87898,"Freedom Taxi","0503","NGP",616336,"01/01/2015 01:35","01/01/2015 01:45","2.2","39.941103","-75.903153","2434 S ROSEWOOD ST","39.436209","-75.965664","2102 EASTBURN AVE","8.45","0.75","0.00","0.00","0.00","9.20","Cash","Street Hail"
59999008,22245,"Freedom Taxi","8060","NGP",811120,"01/01/2015 01:35","01/01/2015 01:56","4.8","39.287233","-75.414115","823 MARLYN RD","39.166966","-75.404183","625-27 BAINBRIDGE ST","16.27","0.75","4.25","0.00","0.00","21.27","Credit Card","Street Hail"
74552569,88155,"Freedom Taxi","4188","NGP",695151,"01/01/2015 01:35","01/01/2015 01:47","2.8","39.652925","-75.524369","431 W GIRARD AVE","39.131579","-75.817471","2301 W HUNTING PARK AVE","10.52","0.75","2.25","0.00","0.00","13.52","Credit Card","Street Hail"
05732867,28686,"Freedom Taxi","8180","NGP",515262,"01/01/2015 01:35","01/01/2015 01:43","1.6","39.564270","-75.637284","2755 MARTHA ST","39.338151","-75.537867","1273 S NEWKIRK ST","7.07","0.75","2.00","0.00","0.00","9.82","Credit Card","Street Hail"
90930525,67541,"Freedom Taxi","4067","MKC",490822,"01/01/2015 01:35","01/01/2015 02:04","14.7","39.067811","-75.200793","7917 BARNES ST","39.443830","-75.351490","847 N 16TH ST","38.35","0.75","0.00","0.00","0.00","39.10","Cash","Street Hail"
62311150,93451,"Freedom Taxi","3134","NGP",221755,"01/01/2015 01:36","01/01/2015 01:53","1.9","39.336743","-75.520507","124 S 11TH ST","39.051495","-75.178624","5362 LEBANON AVE","13.97","0.00","0.00","0.00","0.90","14.87","Cash","Street Hail"
62097624,92055,"Freedom Taxi","6987","NGP",170586,"01/01/2015 01:36","01/01/2015 01:37","0.0","39.840637","-75.680493","2701 E INDIANA AVE","39.509171","-75.391709","500 ADMIRALS WAY","3.16","0.75","0.00","0.00","0.00","3.91","Cash","Street Hail"
57211404,70593,"Quaker City Cab","0769","NGP",602244,"01/01/2015 01:36","01/01/2015 01:41","0.0","39.066277","-75.744510","2018 OAKFORD ST","39.824254","-75.307638","211 N CAMAC ST","5.69","0.75","0.00","0.00","0.00","6.44","Cash","Street Hail"
11746868,27070,"Freedom Taxi","2035","NGP",349963,"01/01/2015 01:36","01/01/2015 01:43","1.4","39.300638","-75.692331","2018-32 WALNUT ST","39.854309","-75.246526","7544 BRENTWOOD RD","6.61","0.75","4.00","0.00","0.00","11.36","Credit Card","Street Hail"
23817152,58832,"Freedom Taxi","1230","NGP",354665,"01/01/2015 01:36","01/01/2015 01:38","0.5","39.454614","-75.180937","3822 MELON ST","39.560587","-75.600319","3941 BRANDYWINE ST","3.85","0.75","0.00","0.00","0.00","4.60","Cash","Street Hail"
20795151,18372,"Freedom Taxi","0330","NGP",003510,"01/01/2015 01:36","01/01/2015 01:40","1.0","39.267158","-75.524966","2000 DELANCEY PL","39.525245","-75.581208","2137 E HAROLD ST","5.46","0.75","0.00","0.00","0.00","6.21","Cash","Street Hail"
64926166,96040,"Freedom Taxi","6665","MKC",462886,"01/01/2015 01:36","01/01/2015 01:40","0.5","39.545703","-75.946590","5829 COBBS CREEK PKY","39.341699","-75.149876","1539 S NAPA ST","4.54","0.75","1.10","0.00","0.00","6.39","Credit Card","Street Hail"
67219232,44801,"Freedom Taxi","9963","NGP",015944,"01/01/2015 01:36","01/01/2015 01:56","4.5","39.137613","-75.555564","4601 GREENE ST","39.895063","-75.533844","2823 W GIRARD AVE","15.58","0.75","3.90","0.00","3.25","23.48","Credit Card","Street Hail"
36369131,05351,"Freedom Taxi","1442","NGP",482335,"01/01/2015 01:37","01/01/2015 01:50","2.4","39.509722","-75.990560","7526 FORREST AVE","39.590345","-75.988542","1416 ORTHODOX ST","10.29","0.75","0.00","0.00","0.00","11.04","Cash","Street Hail"
69994733,90936,"Quaker City Cab","1783","NGP",188557,"01/01/2015 01:37","01/01/2015 01:50","0.0","39.944193","-75.221703","200-10 LOMBARD","39.175555","-75.492273","8634 FAYETTE ST","15.58","0.75","3.25","0.00","0.00","19.58","Credit Card","Street Hail"
36930326,96282,"Freedom Taxi","4783","NGP",750977,"01/01/2015 01:37","01/01/2015 01:37","0.0","39.938215","-75.142146","5449 CHRISTIAN ST","39.005171","-75.031026","2106 N MARVINE ST","2.93","0.75","0.00","0.00","0.00","3.68","Cash","Street Hail"
21948655,51587,"Freedom Taxi","3681","NGP",460103,"01/01/2015 01:37","01/01/2015 01:39","0.4","39.949400","-75.330232","9980 HEGERMAN ST","39.918913","-75.097286","1326-28 CHESTNUT ST","3.85","0.75","0.00","0.00","0.00","4.60","Cash","Street Hail"
24675118,17307,"Freedom Taxi","6204","NGP",679267,"01/01/2015 01:37","01/01/2015 01:45","1.7","39.512380","-75.141896","4223 TUDOR ST","39.932772","-75.883958","6640 N. OPAL ST.","7.76","0.75","0.00","0.00","0.00","8.51","Cash","Street Hail"
85999239,15407,"Freedom Taxi","6200","NGP",863308,"01/01/2015 01:37","01/01/2015 01:44","1.6","39.764294","-75.748103","1323-33 N HOWARD ST","39.280251","-75.215121","1521 CLEARVIEW ST","7.07","0.75","2.00","0.00","0.00","9.82","Credit Card","Street Hail"
98051759,26543,"Freedom Taxi","2703","NGP",033878,"01/01/2015 01:37","01/01/2015 01:47","0.0","39.965142","-75.969210","4742 PINE ST","39.603861","-75.067080","7530 WATSON STREET","8.22","0.75","0.00","0.00","0.00","8.97","Cash","Street Hail"
69754148,70816,"Freedom Taxi","2453","NGP",604949,"01/01/2015 01:37","01/01/2015 01:48","2.3","39.349831","-75.245990","2719 S 07TH ST","39.663434","-75.086823","3073 TILTON ST","15.58","0.75","4.85","0.00","0.00","21.18","Credit Card","Street Hail"
62097624,43422,"Freedom Taxi","6987","NGP",170586,"01/01/2015 01:37","01/01/2015 01:50","7.1","39.827935","-75.811928","1900-20 ARCH ST","39.802442","-75.744038","872 N 04TH ST","28.50","0.75","0.00","0.00","0.00","29.25","Cash","Street Hail"
10617383,43558,"Freedom Taxi","3045","MKC",839675,"01/01/2015 01:37","01/01/2015 01:43","1.3","39.222253","-75.734981","2542 S CARLISLE ST","39.206679","-75.679696","4155 HELLERMAN ST","6.38","0.75","0.00","0.00","0.00","7.13","Cash","Street Hail"
66276228,16794,"Quaker City Cab","3152","NGP",324977,"01/01/2015 01:37","01/01/2015 01:43","0.0","0.0046355","0.00356781","1543 S ETTING ST","0.0379286","0.00754211","115 N 50TH ST","6.38","0.75","0.00","0.00","0.00","7.13","Cash","Street Hail"
85671732,70976,"Freedom Taxi","3981","NGP",863541,"01/01/2015 01:37","01/01/2015 01:51","0.0","39.461803","-75.734192","7714 ORPHEUS PL","39.507995","-75.355270","4108 TYSON AVE","8.91","0.75","0.00","0.00","0.00","9.66","Cash","Street Hail"
03569060,29633,"Freedom Taxi","4846","NGP",998979,"01/01/2015 01:37","01/01/2015 01:48","3.1","39.563083","-75.481780","2019 SPRING GARDEN ST","39.306330","-75.585542","6220 N 03RD ST","10.29","0.75","0.00","0.00","0.00","11.04","Cash","Street Hail"
11498329,24008,"Freedom Taxi","3912","NGP",202910,"01/01/2015 01:37","01/01/2015 01:58","7.1","39.322684","-75.250891","2101 WELSH RD","39.911737","-75.895890","1817 S DOVER ST","20.87","0.75","0.00","0.00","0.00","21.62","Cash","Street Hail"
87435517,59007,"Freedom Taxi","2055","NGP",594137,"01/01/2015 01:37","01/01/2015 01:45","1.9","39.684193","-75.237538","2654 BUCKIUS ST","39.789653","-75.058652","1333 N 29TH ST","7.76","0.00","2.00","0.00","1.00","10.76","Credit Card","Street Hail"
18173768,54993,"Freedom Taxi","3102","NGP",657634,"01/01/2015 01:38","01/01/2015 01:45","1.0","39.876071","-75.603480","4629 GREENE ST","39.190945","-75.241748","1022 PINE ST","6.15","0.75","0.00","0.00","0.00","6.90","Cash","Street Hail"
97355694,09563,"Freedom Taxi","3441","NGP",386172,"01/01/2015 01:38","01/01/2015 01:47","4.9","39.558180","-75.222666","1441 BROWN ST","40.344132","-75.533005","1613 MERIBROOK RD","14.43","0.75","0.00","0.00","0.00","15.18","Cash","Street Hail"
10839460,27826,"Freedom Taxi","5753","NGP",866015,"01/01/2015 01:38","01/01/2015 01:42","0.9","39.704918","-75.743392","5022 NEWHALL ST","39.959658","-75.591444","900","5.00","0.75","0.00","0.00","0.00","5.75","Cash","Street Hail"
76578323,99868,"Freedom Taxi","4727","NGP",274686,"01/01/2015 01:38","01/01/2015 01:46","1.9","39.433906","-75.593278","7201 DEVON ST","39.166705","-75.710305","4637-39 MULBERRY ST","7.76","0.75","0.00","0.00","0.00","8.51","Cash","Street Hail"
27366254,14445,"Freedom Taxi","5911","NGP",161656,"01/01/2015 01:38","01/01/2015 02:01","3.0","39.424562","-75.065409","1032 N ORIANNA ST","39.684463","-75.758620","513 MONTROSE ST","17.88","0.75","0.00","0.00","0.00","18.63","Cash","Street Hail"
79744281,79926,"Quaker City Cab","6881","NGP",598172,"01/01/2015 01:38","01/01/2015 01:43","0.0","39.247884","-75.385492","2032 ARCH ST","39.250798","-75.917791","4923 FLORENCE AVE","5.69","0.75","0.00","0.00","0.00","6.44","Cash","Street Hail"
60888861,74198,"Freedom Taxi","6966","NGP",178921,"01/01/2015 01:38","01/01/2015 01:47","2.3","39.336498","-75.917446","5301 DIAMOND ST","39.753206","-75.995087","4153 CAMBRIDGE ST","8.68","0.75","2.00","0.00","0.00","11.43","Credit Card","Street Hail"
63414358,72365,"Freedom Taxi","8676","NGP",318596,"01/01/2015 01:38","01/01/2015 01:46","1.9","39.478546","-75.243223","4049 W GIRARD AVE","39.239910","-75.684308","3920 BROWN ST","7.53","0.75","0.00","0.00","0.00","8.28","Cash","Street Hail"
94930675,58856,"Freedom Taxi","9055","NGP",932805,"01/01/2015 01:38","01/01/2015 01:44","1.3","39.727691","-75.235668","558 N 17TH ST","39.449011","-75.613867","2651 CEDAR ST","5.92","0.75","0.00","0.00","0.00","6.67","Cash","Street Hail"
73137039,49943,"Freedom Taxi","0556","MKC",090854,"01/01/2015 01:39","01/01/2015 02:07","7.2","39.528399","-75.295135","749 S 16TH ST","39.290114","-75.690142","2601 MANTON ST","35.13","0.00","0.00","0.00","1.10","36.23","Cash","Street Hail"
90378245,29619,"Freedom Taxi","6026","NGP",060272,"01/01/2015 01:38","01/01/2015 01:47","2.8","39.637732","-75.976479","1105 N ORIANNA ST","39.549021","-75.379657","1541 MORRIS ST","9.83","0.00","0.00","0.00","1.00","10.83","Cash","Street Hail"
39545808,52859,"Freedom Taxi","2288","NGP",586068,"01/01/2015 01:39","01/01/2015 01:56","3.0","39.274718","-75.084597","1139 DALY ST","39.105716","-75.625329","3856 SALINA RD","12.36","0.75","0.00","0.00","0.00","13.11","Cash","Street Hail"
04513609,00807,"Freedom Taxi","8389","NGP",162263,"01/01/2015 01:39","01/01/2015 01:54","8.5","39.444455","-75.719013","1627 W THOMPSON ST","40.707127","-75.007757","1941 MC CLELLAN ST","23.40","0.75","0.00","0.00","0.00","24.15","Cash","Street Hail"
37871883,92589,"Freedom Taxi","1141","NGP",440917,"01/01/2015 01:39","01/01/2015 01:50","2.9","39.285291","-75.500686","7519 E TULPEHOCKEN ST","39.298077","-75.350288","1315 S 49TH ST","10.29","0.75","0.00","0.00","0.00","11.04","Cash","Street Hail"
37682894,96102,"Freedom Taxi","3122","NGP",287677,"01/01/2015 01:39","01/01/2015 01:51","2.1","39.103494","-75.780118","4704 TACONY ST","39.326728","-75.543511","509-11 N 41ST ST","14.43","0.00","4.60","0.00","0.95","19.98","Credit Card","Street Hail"
95952025,01606,"Freedom Taxi","4630","NGP",787059,"01/01/2015 01:39","01/01/2015 01:39","0.0","40.853952","-75.147499","1204-10 S 12TH ST","0.0518623","0.00208356","153 E WALNUT PARK DR","0.00","0.00","0.00","0.00","0.00","0.00","Cash","Street Hail"
28080470,22095,"Freedom Taxi","0075","NGP",156300,"01/01/2015 01:39","01/01/2015 01:43","1.0","39.137240","-75.941543","5351 WISSAHICKON AVE","39.354424","-75.380519","49 E SHARPNACK ST","5.23","0.75","0.00","0.00","0.00","5.98","Cash","Street Hail"
53953803,05706,"Freedom Taxi","5910","NGP",906066,"01/01/2015 01:39","01/01/2015 01:42","0.2","39.577093","-75.070517","420 WOOD ST","39.185498","-75.707539","6134 MORTON ST","4.77","0.75","0.00","0.00","0.00","5.52","Cash","Street Hail"
30537274,20265,"Freedom Taxi","2210","NGP",037058,"01/01/2015 01:39","01/01/2015 01:39","0.0","39.298150","-75.366199","412 N FRONT","39.479808","-75.013778","4011 K ST","2.70","0.75","0.00","0.00","0.00","3.45","Cash","Street Hail"
87626197,45262,"Freedom Taxi","5097","NGP",477742,"01/01/2015 01:39","01/01/2015 01:49","4.3","40.713562","-75.580094","10085 SANDMEYER LA","40.452451","-75.969515","1907-15 WALNUT ST","13.28","0.75","0.00","0.00","0.00","14.03","Cash","Street Hail"
99639904,57893,"Freedom Taxi","9643","NGP",371486,"01/01/2015 01:40","01/01/2015 01:50","5.2","39.145879","-75.537799","12316 DUNKS FERRY RD","40.869641","-75.880342","6338 REVERE ST","15.12","0.75","4.75","0.00","0.00","20.62","Credit Card","Street Hail"
06337314,44848,"Freedom Taxi","4964","NGP",258867,"01/01/2015 01:40","01/01/2015 01:48","2.2","39.119734","-75.686552","2815 CHALMERS AVE","39.871329","-75.216988","409 W ELLET ST","8.91","0.75","0.00","0.00","0.00","9.66","Cash","Street Hail"
49946516,04571,"Freedom Taxi","5716","NGP",874652,"01/01/2015 01:40","01/01/2015 01:53","2.3","39.279621","-75.122454","1500 CHESTNUT ST","39.326252","-75.042113","249-51 N 02ND ST","9.37","0.75","0.00","0.00","0.00","10.12","Cash","Street Hail"
